[2024-04-30 11:27:13.823 - INFO] o.h.validator.internal.util.Version      :HV000001: Hibernate Validator 8.0.0.Final
[2024-04-30 11:27:29.720 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addOne,prepareRedPacket,queryByAnchorId,receiveRedPacket,startRedPacket,updateById","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447648933"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:29.721 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addOne,prepareRedPacket,queryByAnchorId,receiveRedPacket,startRedPacket,updateById","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447648933"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:29.730 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Ack server push request, request = NotifySubscriberRequest, requestId = 7031
[2024-04-30 11:27:29.943 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Receive server push request, request = NotifySubscriberRequest, requestId = 7035
[2024-04-30 11:27:29.943 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addCar,clearShopCar,getCarInfo,removeFromCar","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.IShopCarRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IShopCarRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447649193"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:29.944 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addCar,clearShopCar,getCarInfo,removeFromCar","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.IShopCarRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IShopCarRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447649193"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:29.958 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Ack server push request, request = NotifySubscriberRequest, requestId = 7035
[2024-04-30 11:27:30.262 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Receive server push request, request = NotifySubscriberRequest, requestId = 7037
[2024-04-30 11:27:30.262 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getByGiftId,insertOne,queryGiftList,updateOne","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.IGiftConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447649448"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:30.262 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getByGiftId,insertOne,queryGiftList,updateOne","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.IGiftConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447649448"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:30.272 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Ack server push request, request = NotifySubscriberRequest, requestId = 7037
[2024-04-30 11:27:30.483 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Receive server push request, request = NotifySubscriberRequest, requestId = 7040
[2024-04-30 11:27:30.484 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne,payNow,prepareOrder,queryByUserIdAndRoomId,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447649692"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:30.484 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne,payNow,prepareOrder,queryByUserIdAndRoomId,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","pid":"35488","interface":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714447649692"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:30.492 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Ack server push request, request = NotifySubscriberRequest, requestId = 7040
[2024-04-30 11:27:31.988 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Receive server push request, request = NotifySubscriberRequest, requestId = 7052
[2024-04-30 11:27:31.989 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714447649692"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:31.989 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714447649692"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
[2024-04-30 11:27:31.990 - INFO] com.alibaba.nacos.common.remote.client   :[03c4ccdd-b1a3-4d9e-99e5-b6151f918dd2] Ack server push request, request = NotifySubscriberRequest, requestId = 7052
[2024-04-30 11:27:35.514 - WARN] c.a.n.common.http.HttpClientBeanHolder   :[HttpClientBeanHolder] Start destroying common HttpClient
[2024-04-30 11:27:35.514 - WARN] c.a.nacos.common.notify.NotifyCenter     :[NotifyCenter] Start destroying Publisher
[2024-04-30 11:27:35.514 - INFO] o.apache.dubbo.config.DubboShutdownHook  : [DUBBO] Run shutdown hook now., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.514 - WARN] c.a.nacos.common.notify.NotifyCenter     :[NotifyCenter] Destruction of the end
[2024-04-30 11:27:35.514 - INFO] o.apache.dubbo.config.DubboShutdownHook  : [DUBBO] Waiting for modules managed by Spring to be shut down., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.515 - WARN] c.a.n.common.http.HttpClientBeanHolder   :[HttpClientBeanHolder] Destruction of the end
[2024-04-30 11:27:35.515 - INFO] o.a.d.c.deploy.DefaultModuleDeployer     : [DUBBO] Dubbo Module[1.1.1] is stopping., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.519 - INFO] o.a.dubbo.registry.nacos.NacosRegistry   : [DUBBO] Unsubscribe: consumer://10.96.54.43/org.liyu.live.account.interfaces.IAccountTokenRPC?application=liyu-live-gateway&background=false&category=providers,configurators,routers&dubbo=2.0.2&executor-management-mode=default&file.cache=true&interface=org.liyu.live.account.interfaces.IAccountTokenRPC&methods=createAndSaveLoginToken,getUserIdByToken&pid=28092&qos.enable=false&release=3.2.0-beta.3&side=consumer&sticky=false&timestamp=1714447640064&unloadClusterRelated=false, dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.532 - INFO] c.a.nacos.client.config.impl.CacheData   :[fixed-liyu-live-test-192.168.222.1_8848] [remove-listener] ok, dataId=org.liyu.live.account.interfaces.IAccountTokenRPC, group=mapping, cnt=0
[2024-04-30 11:27:35.532 - INFO] .r.c.e.l.ServiceInstancesChangedListener : [DUBBO] Destroying instance listener of  [liyu-live-account-provider], dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.534 - INFO] c.a.n.client.config.impl.ClientWorker    :[fixed-liyu-live-test-192.168.222.1_8848] [unsubscribe] org.liyu.live.account.interfaces.IAccountTokenRPC+mapping+liyu-live-test
[2024-04-30 11:27:35.535 - INFO] o.a.d.r.transport.netty4.NettyChannel    : [DUBBO] Close netty channel [id: 0x553d2038, L:/10.96.54.43:50119 - R:/10.96.54.43:9092], dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.538 - INFO] o.apache.dubbo.config.DubboShutdownHook  : [DUBBO] Dubbo shuts down application after Spring fails to do in time or doesn't do it completely., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.538 - INFO] o.apache.dubbo.rpc.model.FrameworkModel  : [DUBBO] Reset global default application from Dubbo Application[1.1](liyu-live-gateway) to null, dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.538 - INFO] o.a.d.c.d.DefaultApplicationDeployer     : [DUBBO] Dubbo Application[1.1](liyu-live-gateway) is stopping., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.538 - INFO] o.a.d.r.t.netty4.NettyClientHandler      : [DUBBO] The connection of /10.96.54.43:50119 -> /10.96.54.43:9092 is disconnected., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.539 - INFO] o.a.d.c.deploy.DefaultModuleDeployer     : [DUBBO] Dubbo Module[1.1.1] has stopped., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.539 - INFO] o.a.d.rpc.protocol.dubbo.DubboProtocol   : [DUBBO] Destroying protocol [DubboProtocol] ..., dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.539 - INFO] o.a.d.rpc.protocol.dubbo.DubboProtocol   : [DUBBO] Closing dubbo server: /10.96.54.43:20881, dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.539 - INFO] o.a.d.c.s.c.DubboSpringInitializer       : [DUBBO] Unbind Dubbo Module[1.1.1] from spring container: org.springframework.beans.factory.support.DefaultListableBeanFactory@7a682d35, dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.540 - INFO] o.a.d.remoting.transport.AbstractServer  : [DUBBO] Close NettyServer bind /0.0.0.0:20881, export /10.96.54.43:20881, dubbo version: 3.2.0-beta.3, current host: 10.96.54.43
[2024-04-30 11:27:35.545 - INFO] c.a.c.n.registry.NacosServiceRegistry    :De-registering from Nacos Server now...
[2024-04-30 11:27:35.545 - INFO] com.alibaba.nacos.client.naming          :[DEREGISTER-SERVICE] liyu-live-test deregistering service liyu-live-gateway with instance: Instance{instanceId='null', ip='10.96.54.43', port=80, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
[2024-04-30 11:27:35.548 - INFO] c.a.c.n.registry.NacosServiceRegistry    :De-registration finished.
[2024-04-30 11:27:35.548 - INFO] com.alibaba.nacos.client.naming          :com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
[2024-04-30 11:27:35.548 - INFO] com.alibaba.nacos.client.naming          :com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
[2024-04-30 11:27:35.548 - INFO] com.alibaba.nacos.client.naming          :com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
[2024-04-30 11:27:35.548 - INFO] com.alibaba.nacos.client.naming          :com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
[2024-04-30 11:27:35.548 - INFO] com.alibaba.nacos.client.naming          :com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
[2024-04-30 11:27:35.548 - INFO] com.alibaba.nacos.client.naming          :com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
